gene_id	status
LOC5508415	unmethylated
LOC125570288	unmethylated
LOC116615511	unmethylated
LOC116615510	unmethylated
LOC116615522	unmethylated
LOC5509769	unmethylated
LOC116616705	unmethylated
LOC5509747	unmethylated
LOC125570194	unmethylated
LOC116616677	unmethylated
LOC116601145	unmethylated
LOC5509768	unmethylated
LOC5509779	unmethylated
LOC5509780	unmethylated
LOC5509781	unmethylated
LOC5509773	unmethylated
LOC116616709	unmethylated
LOC5509782	unmethylated
LOC5498110	unmethylated
LOC5501301	unmethylated
LOC116608376	unmethylated
LOC5501300	unmethylated
LOC5501293	unmethylated
LOC5501299	unmethylated
LOC5501292	unmethylated
LOC116608380	unmethylated
LOC116609421	unmethylated
LOC5501971	unmethylated
LOC116609427	unmethylated
LOC5501973	unmethylated
LOC116608458	unmethylated
LOC5501329	unmethylated
LOC125570202	unmethylated
LOC125570270	unmethylated
LOC116620796	unmethylated
LOC5516707	unmethylated
LOC5516737	unmethylated
LOC116611883	unmethylated
LOC5504222	unmethylated
LOC5504220	unmethylated
LOC5504218	unmethylated
LOC5504224	unmethylated
LOC125570136	unmethylated
LOC5504219	unmethylated
LOC5504232	unmethylated
LOC5504221	unmethylated
LOC125570211	unmethylated
LOC125570247	unmethylated
LOC5502812	unmethylated
LOC5497503	unmethylated
LOC116610313	unmethylated
LOC116610315	unmethylated
LOC5502809	unmethylated
LOC125570216	unmethylated
LOC125570168	unmethylated
LOC5502806	unmethylated
LOC5507435	unmethylated
LOC5507442	unmethylated
LOC116614741	unmethylated
LOC5507424	unmethylated
LOC5507441	unmethylated
LOC5507430	unmethylated
LOC5505860	unmethylated
LOC116613702	unmethylated
LOC5498010	unmethylated
LOC116613705	unmethylated
LOC5505854	unmethylated
LOC125570217	unmethylated
LOC5505872	unmethylated
LOC5505857	unmethylated
LOC5505858	unmethylated
LOC5505867	unmethylated
LOC116608478	unmethylated
LOC5501361	unmethylated
LOC116608473	unmethylated
LOC5501356	unmethylated
LOC5501358	unmethylated
LOC125570232	unmethylated
LOC5501012	unmethylated
LOC5501014	unmethylated
LOC116610304	unmethylated
LOC5502788	unmethylated
LOC5502799	unmethylated
LOC116610307	unmethylated
LOC116619403	unmethylated
LOC125570218	unmethylated
LOC125570219	unmethylated
LOC116619389	unmethylated
LOC116614588	unmethylated
LOC116614587	unmethylated
LOC5507211	unmethylated
LOC5507202	unmethylated
LOC125570131	unmethylated
LOC116614585	unmethylated
LOC125570132	unmethylated
LOC116614593	unmethylated
LOC125570228	unmethylated
LOC116614592	unmethylated
LOC116614590	unmethylated
LOC5507219	unmethylated
LOC5501621	unmethylated
LOC5501627	unmethylated
LOC5501629	unmethylated
LOC116604944	unmethylated
LOC116608894	unmethylated
LOC116608893	unmethylated
LOC5501626	unmethylated
LOC116621232	unmethylated
LOC5508819	unmethylated
LOC5508831	unmethylated
LOC5508830	unmethylated
LOC5508829	unmethylated
LOC116615731	unmethylated
LOC5508828	unmethylated
LOC5508816	unmethylated
LOC5508806	unmethylated
LOC116615728	unmethylated
LOC5501713	unmethylated
LOC5501712	unmethylated
LOC5501709	unmethylated
LOC5501711	unmethylated
LOC116608929	unmethylated
LOC5501707	unmethylated
LOC5501706	unmethylated
LOC5501704	unmethylated
LOC5504504	unmethylated
LOC5504496	unmethylated
LOC5504495	unmethylated
LOC5504505	unmethylated
LOC5504502	unmethylated
LOC5504501	unmethylated
LOC116613979	unmethylated
LOC125570080	unmethylated
LOC5506156	unmethylated
LOC5506155	unmethylated
LOC5506154	unmethylated
LOC5506152	unmethylated
LOC116613986	unmethylated
LOC5506138	unmethylated
LOC116613976	unmethylated
LOC116613984	unmethylated
LOC5506124	unmethylated
LOC116613982	unmethylated
LOC116619844	unmethylated
LOC5506148	unmethylated
LOC125570224	unmethylated
LOC5506143	unmethylated
LOC125570225	unmethylated
LOC5506130	unmethylated
LOC5506135	unmethylated
LOC5506136	unmethylated
LOC5506128	unmethylated
LOC116613980	unmethylated
LOC5507260	unmethylated
LOC5507249	unmethylated
LOC5507259	unmethylated
LOC5507247	unmethylated
LOC116614596	unmethylated
LOC5507246	unmethylated
LOC116614600	unmethylated
LOC116614599	unmethylated
LOC116614601	unmethylated
LOC5507258	unmethylated
LOC116614604	unmethylated
LOC125570112	unmethylated
LOC116614610	unmethylated
LOC125570282	unmethylated
LOC5507254	unmethylated
LOC116620492	unmethylated
LOC116614608	unmethylated
LOC5507224	unmethylated
LOC5507228	unmethylated
LOC5507234	unmethylated
LOC116614605	unmethylated
LOC5501581	unmethylated
LOC5501576	unmethylated
LOC116608840	unmethylated
LOC5501742	unmethylated
LOC116608951	unmethylated
LOC116608952	unmethylated
LOC116608956	unmethylated
LOC5501743	unmethylated
LOC5501745	unmethylated
LOC5501748	unmethylated
LOC5501746	unmethylated
LOC5503182	unmethylated
LOC116610731	unmethylated
LOC116619776	unmethylated
LOC5515228	unmethylated
LOC5515273	unmethylated
LOC5515272	unmethylated
LOC5515227	unmethylated
LOC5515223	unmethylated
LOC5515222	unmethylated
LOC116619779	unmethylated
LOC5515269	unmethylated
LOC5515270	unmethylated
LOC5515262	unmethylated
LOC5515261	unmethylated
LOC125570298	unmethylated
LOC5499801	unmethylated
LOC5515260	unmethylated
LOC116619775	unmethylated
LOC116619754	unmethylated
LOC5515257	unmethylated
LOC5515256	unmethylated
LOC5515255	unmethylated
LOC5515217	unmethylated
LOC116619761	unmethylated
LOC116619774	unmethylated
LOC5515249	unmethylated
LOC5515246	unmethylated
LOC5515211	unmethylated
LOC5515245	unmethylated
LOC5511459	unmethylated
LOC116619771	unmethylated
LOC125570073	unmethylated
LOC5515207	unmethylated
LOC5515205	unmethylated
LOC5515234	unmethylated
LOC125570074	unmethylated
LOC5515230	unmethylated
LOC5515201	unmethylated
LOC116613512	unmethylated
LOC5505710	unmethylated
LOC5505703	unmethylated
LOC5505712	unmethylated
LOC5505699	unmethylated
LOC125570138	unmethylated
LOC5505706	unmethylated
LOC116613513	unmethylated
LOC125570300	unmethylated
LOC125570233	unmethylated
LOC5505717	unmethylated
LOC125570301	unmethylated
LOC5500266	unmethylated
LOC5519311	unmethylated
LOC5519306	unmethylated
LOC5519300	unmethylated
LOC116603138	unmethylated
LOC5519299	unmethylated
LOC5519307	unmethylated
LOC5519323	unmethylated
LOC125570229	unmethylated
LOC116603151	unmethylated
LOC116603150	unmethylated
LOC5519325	unmethylated
LOC5519301	unmethylated
LOC5519320	unmethylated
LOC5519367	unmethylated
LOC5519326	unmethylated
LOC5519368	unmethylated
LOC116603111	unmethylated
LOC5519329	unmethylated
LOC5519331	unmethylated
LOC116603164	unmethylated
LOC5519333	unmethylated
LOC5519370	unmethylated
LOC125570096	unmethylated
LOC5519339	unmethylated
LOC5519373	unmethylated
LOC5519341	unmethylated
LOC5519375	unmethylated
LOC5519342	unmethylated
LOC116603116	unmethylated
LOC5519377	unmethylated
LOC125570293	unmethylated
LOC116603119	unmethylated
LOC125570302	unmethylated
LOC125570303	unmethylated
LOC125570304	unmethylated
LOC125570305	unmethylated
LOC125570292	unmethylated
LOC116603120	unmethylated
LOC125570306	unmethylated
LOC116614020	unmethylated
LOC5519343	unmethylated
LOC116603144	unmethylated
LOC5519347	unmethylated
LOC116603145	unmethylated
LOC116603158	unmethylated
LOC5519352	unmethylated
LOC5519380	unmethylated
LOC125570307	unmethylated
LOC5519355	unmethylated
LOC125570277	unmethylated
LOC5519383	unmethylated
LOC116603132	unmethylated
LOC5519385	unmethylated
LOC5519358	unmethylated
LOC5519386	unmethylated
LOC5519388	unmethylated
LOC5519391	unmethylated
LOC116603149	unmethylated
LOC5519392	unmethylated
LOC5519394	unmethylated
LOC5519395	unmethylated
LOC5519401	unmethylated
LOC5519403	unmethylated
LOC5503896	unmethylated
LOC5503901	unmethylated
LOC116611689	unmethylated
LOC5503898	unmethylated
LOC125570309	unmethylated
LOC116611686	unmethylated
LOC125570125	unmethylated
LOC116611687	unmethylated
LOC116611688	unmethylated
LOC5503900	unmethylated
LOC5503905	unmethylated
LOC125570310	unmethylated
LOC116609590	unmethylated
LOC125570122	unmethylated
LOC116609589	unmethylated
LOC5502106	unmethylated
LOC125570163	unmethylated
LOC125570160	unmethylated
LOC5499036	unmethylated
LOC125570162	unmethylated
LOC5515285	unmethylated
LOC5515276	unmethylated
LOC5515274	unmethylated
LOC5515287	unmethylated
LOC5515291	unmethylated
LOC125570311	unmethylated
LOC5515292	unmethylated
LOC116619795	unmethylated
LOC5515279	unmethylated
LOC5515278	unmethylated
LOC116619801	unmethylated
LOC5515295	unmethylated
LOC5515296	unmethylated
LOC5515337	unmethylated
LOC5515300	unmethylated
LOC125570106	unmethylated
LOC125570107	unmethylated
LOC5515338	unmethylated
LOC5515302	unmethylated
LOC5515341	unmethylated
LOC125570093	unmethylated
LOC5515343	unmethylated
LOC5515344	unmethylated
LOC5515351	unmethylated
LOC5515317	unmethylated
LOC116619815	unmethylated
LOC116619814	unmethylated
LOC5515325	unmethylated
LOC5515357	unmethylated
LOC5515326	unmethylated
LOC116619820	unmethylated
LOC5515329	unmethylated
LOC116619810	unmethylated
LOC5515331	unmethylated
LOC5496617	unmethylated
LOC125570312	unmethylated
LOC125570279	unmethylated
LOC125570278	unmethylated
LOC125570274	unmethylated
LOC5505916	unmethylated
LOC116613821	unmethylated
LOC116613817	unmethylated
LOC5505913	unmethylated
LOC5499154	unmethylated
LOC5505914	unmethylated
LOC116608633	unmethylated
LOC5516226	unmethylated
LOC5516274	unmethylated
LOC5516222	unmethylated
LOC116620257	unmethylated
LOC116620258	unmethylated
LOC5516268	unmethylated
LOC116620272	unmethylated
LOC125570223	unmethylated
LOC5516219	unmethylated
LOC116620299	unmethylated
LOC5516257	unmethylated
LOC5516255	unmethylated
LOC125570313	unmethylated
LOC5516250	unmethylated
LOC5516211	unmethylated
LOC5516210	unmethylated
LOC5516245	unmethylated
LOC116620290	unmethylated
LOC5516243	unmethylated
LOC116620308	unmethylated
LOC5516206	unmethylated
LOC125570314	unmethylated
LOC5516205	unmethylated
LOC5516241	unmethylated
LOC5516203	unmethylated
LOC116620296	unmethylated
LOC5516239	unmethylated
LOC5516201	unmethylated
LOC5516200	unmethylated
LOC5516199	unmethylated
LOC116620283	unmethylated
LOC5516235	unmethylated
LOC116620264	unmethylated
LOC116620285	unmethylated
LOC5516178	unmethylated
LOC116620280	unmethylated
LOC5516177	unmethylated
LOC5516183	unmethylated
LOC5516179	unmethylated
LOC5516191	unmethylated
LOC116620311	unmethylated
LOC5501188	unmethylated
LOC5501180	unmethylated
LOC116608282	unmethylated
LOC116608279	unmethylated
LOC5501184	unmethylated
LOC5501182	unmethylated
LOC125570166	unmethylated
LOC5501181	unmethylated
LOC5510475	unmethylated
LOC5510466	unmethylated
LOC5510477	unmethylated
LOC116612534	unmethylated
LOC5510463	unmethylated
LOC125570315	unmethylated
LOC125570326	unmethylated
LOC125570324	unmethylated
LOC125570317	unmethylated
LOC125570330	unmethylated
LOC125570329	unmethylated
LOC125556800	unmethylated
LOC116617199	unmethylated
LOC5510467	unmethylated
LOC116617208	unmethylated
LOC5510473	unmethylated
LOC5510479	unmethylated
LOC5510496	unmethylated
LOC5510481	unmethylated
LOC5510482	unmethylated
LOC5510500	unmethylated
LOC5510501	unmethylated
LOC116617207	unmethylated
LOC116617205	unmethylated
LOC5510502	unmethylated
LOC5510503	unmethylated
LOC116617166	unmethylated
LOC5510504	unmethylated
LOC5510505	unmethylated
LOC125570103	unmethylated
LOC5510509	unmethylated
LOC116617175	unmethylated
LOC116604763	unmethylated
LOC116617164	unmethylated
LOC5510486	unmethylated
LOC116617200	unmethylated
LOC5510489	unmethylated
LOC116617190	unmethylated
LOC5510513	unmethylated
LOC116617184	unmethylated
LOC116617186	unmethylated
LOC116617185	unmethylated
LOC5510493	unmethylated
LOC116617183	unmethylated
LOC116616241	unmethylated
LOC125570195	unmethylated
LOC116616243	unmethylated
LOC5509377	unmethylated
LOC5506035	unmethylated
LOC5506032	unmethylated
LOC5506031	unmethylated
LOC5506001	unmethylated
LOC5506019	unmethylated
LOC5506003	unmethylated
LOC116613868	unmethylated
LOC116613875	unmethylated
LOC125570320	unmethylated
LOC116606202	unmethylated
LOC125570157	unmethylated
LOC116613155	unmethylated
LOC5505366	unmethylated
LOC5505354	unmethylated
LOC116613146	unmethylated
LOC5505353	unmethylated
LOC116613157	unmethylated
LOC5505372	unmethylated
LOC116613156	unmethylated
LOC5505374	unmethylated
LOC5505361	unmethylated
LOC5505347	unmethylated
LOC125570321	unmethylated
LOC5507971	unmethylated
LOC5507985	unmethylated
LOC5507968	unmethylated
LOC5507978	unmethylated
LOC116616863	unmethylated
LOC5507963	unmethylated
LOC5507974	unmethylated
LOC5507962	unmethylated
LOC5507953	unmethylated
LOC116615068	unmethylated
LOC125570141	unmethylated
LOC125572197	unmethylated
LOC5501306	unmethylated
LOC5501687	unmethylated
LOC116608923	unmethylated
LOC5502981	unmethylated
LOC5502977	unmethylated
LOC5502976	unmethylated
LOC116613120	unmethylated
LOC5500552	unmethylated
LOC116613115	unmethylated
LOC5505316	unmethylated
LOC5505323	unmethylated
LOC5505313	unmethylated
LOC5505319	unmethylated
LOC5505321	unmethylated
LOC5505310	unmethylated
LOC5505309	unmethylated
LOC116613111	unmethylated
LOC5505324	unmethylated
LOC116613119	unmethylated
LOC125572358	unmethylated
LOC5503858	unmethylated
LOC5513770	unmethylated
LOC116611664	unmethylated
LOC5503866	unmethylated
LOC5496126	unmethylated
LOC5503865	unmethylated
LOC5503868	unmethylated
LOC116611659	unmethylated
LOC5503850	unmethylated
LOC116611658	unmethylated
LOC116611661	unmethylated
LOC125572280	unmethylated
LOC116616317	unmethylated
LOC5496683	unmethylated
LOC116616325	unmethylated
LOC5509486	unmethylated
LOC116616315	unmethylated
LOC116616313	unmethylated
LOC5509484	unmethylated
LOC116616314	unmethylated
LOC116616310	unmethylated
LOC5509472	unmethylated
LOC5499594	unmethylated
LOC5509465	unmethylated
LOC116616316	unmethylated
LOC116616329	unmethylated
LOC5509451	unmethylated
LOC5509455	unmethylated
LOC116616309	unmethylated
LOC5509462	unmethylated
LOC5509463	unmethylated
LOC5500972	unmethylated
LOC5500976	unmethylated
LOC5500978	unmethylated
LOC5509960	unmethylated
LOC116616866	unmethylated
LOC125572302	unmethylated
LOC5509955	unmethylated
LOC5509964	unmethylated
LOC5509954	unmethylated
LOC5509938	unmethylated
LOC116616875	unmethylated
LOC5509931	unmethylated
LOC116616876	unmethylated
LOC5509926	unmethylated
LOC116616869	unmethylated
LOC5509950	unmethylated
LOC125572344	unmethylated
LOC116606981	unmethylated
LOC5509930	unmethylated
LOC5509951	unmethylated
LOC125572201	unmethylated
LOC5509946	unmethylated
LOC5509929	unmethylated
LOC125572310	unmethylated
LOC5509934	unmethylated
LOC5509940	unmethylated
LOC116616878	unmethylated
LOC116616873	unmethylated
LOC116617874	unmethylated
LOC5511694	unmethylated
LOC5511695	unmethylated
LOC116617878	unmethylated
LOC5511658	unmethylated
LOC5511693	unmethylated
LOC5511692	unmethylated
LOC5511655	unmethylated
LOC5511687	unmethylated
LOC5511654	unmethylated
LOC5511648	unmethylated
LOC5511681	unmethylated
LOC5511651	unmethylated
LOC5498229	unmethylated
LOC125572271	unmethylated
LOC5511680	unmethylated
LOC116617869	unmethylated
LOC116617870	unmethylated
LOC5511674	unmethylated
LOC5511670	unmethylated
LOC5511666	unmethylated
LOC125572149	unmethylated
LOC5511640	unmethylated
LOC5511623	unmethylated
LOC5511628	unmethylated
LOC125572172	unmethylated
LOC5511625	unmethylated
LOC5511618	unmethylated
LOC5511627	unmethylated
LOC116617866	unmethylated
LOC116617872	unmethylated
LOC5511624	unmethylated
LOC5511615	unmethylated
LOC5517231	unmethylated
LOC5517227	unmethylated
LOC116621556	unmethylated
LOC5497629	unmethylated
LOC5499447	unmethylated
LOC116609178	unmethylated
LOC5517236	unmethylated
LOC5517238	unmethylated
LOC5517228	unmethylated
LOC5517225	unmethylated
LOC5517229	unmethylated
LOC5497724	unmethylated
LOC116621551	unmethylated
LOC5517241	unmethylated
LOC116621517	unmethylated
LOC5517292	unmethylated
LOC5517244	unmethylated
LOC116621493	unmethylated
LOC116621492	unmethylated
LOC5517295	unmethylated
LOC5517246	unmethylated
LOC5517296	unmethylated
LOC5517247	unmethylated
LOC5517298	unmethylated
LOC5517248	unmethylated
LOC5517299	unmethylated
LOC116621512	unmethylated
LOC5517249	unmethylated
LOC5517250	unmethylated
LOC5517301	unmethylated
LOC5517251	unmethylated
LOC5517252	unmethylated
LOC5517253	unmethylated
LOC5517254	unmethylated
LOC5517255	unmethylated
LOC5517256	unmethylated
LOC116621519	unmethylated
LOC5517303	unmethylated
LOC5517304	unmethylated
LOC5517259	unmethylated
LOC5517307	unmethylated
LOC5521641	unmethylated
LOC5517265	unmethylated
LOC116621525	unmethylated
LOC116605567	unmethylated
LOC5517267	unmethylated
LOC116621529	unmethylated
LOC5517268	unmethylated
LOC5517313	unmethylated
LOC5517270	unmethylated
LOC5498489	unmethylated
LOC5517273	unmethylated
LOC116616597	unmethylated
LOC5509675	unmethylated
LOC116616599	unmethylated
LOC116621533	unmethylated
LOC116621532	unmethylated
LOC5517321	unmethylated
LOC5501179	unmethylated
LOC5498892	unmethylated
LOC116608962	unmethylated
LOC116608271	unmethylated
LOC116608957	unmethylated
LOC125572530	unmethylated
LOC125572203	unmethylated
LOC116621537	unmethylated
LOC125572531	unmethylated
LOC116608275	unmethylated
LOC125572204	unmethylated
LOC125572205	unmethylated
LOC5501752	unmethylated
LOC125572537	unmethylated
LOC5501751	unmethylated
LOC5517278	unmethylated
LOC125572206	unmethylated
LOC5517279	unmethylated
LOC116617341	unmethylated
LOC5517323	unmethylated
LOC5517281	unmethylated
LOC116621535	unmethylated
LOC5517325	unmethylated
LOC5517327	unmethylated
LOC5517328	unmethylated
LOC5517329	unmethylated
LOC125572207	unmethylated
LOC5517283	unmethylated
LOC5517334	unmethylated
LOC116621507	unmethylated
LOC116621522	unmethylated
LOC5510977	unmethylated
LOC125572208	unmethylated
LOC5510969	unmethylated
LOC5500375	unmethylated
LOC116617516	unmethylated
LOC5510975	unmethylated
LOC116617505	unmethylated
LOC5510965	unmethylated
LOC116617504	unmethylated
LOC116617494	unmethylated
LOC5510968	unmethylated
LOC5510986	unmethylated
LOC116617489	unmethylated
LOC5510978	unmethylated
LOC5510992	unmethylated
LOC116617500	unmethylated
LOC116617499	unmethylated
LOC5511011	unmethylated
LOC5511013	unmethylated
LOC116617496	unmethylated
LOC5511014	unmethylated
LOC116617479	unmethylated
LOC116617483	unmethylated
LOC116617486	unmethylated
LOC116617480	unmethylated
LOC5510999	unmethylated
LOC5511000	unmethylated
LOC5511003	unmethylated
LOC5511018	unmethylated
LOC125572128	unmethylated
LOC5511007	unmethylated
LOC5504912	unmethylated
LOC5504895	unmethylated
LOC5504899	unmethylated
LOC5504908	unmethylated
LOC5504896	unmethylated
LOC5504911	unmethylated
LOC116605287	unmethylated
LOC5504889	unmethylated
LOC116605798	unmethylated
LOC125556685	unmethylated
LOC5499909	unmethylated
